Lat,Long_,Deaths,Case_Fatality_Ratio,Confirmed_Cases
29.95079741,-82.16611613,172.0,1.938683499,8871.999998386535
28.29409504,-80.73091022,149.66666666666666,1.420660616,10535.0049815604
26.15184651,-80.48725556,127.33333333333334,0.8662946923,14698.61635597295
30.40666734,-85.19394153,105.0,2.208201893,4754.999999449778
26.90131002,-81.92949121,114.83333333333333,2.03223999,5650.5793557055895
28.84804315,-82.47614748,124.66666666666667,2.899126291,4300.146118286734
29.98319144,-81.85609986,134.5,1.451533288,9266.063762500498
26.11091986,-81.34687065,144.33333333333334,1.089475221,13247.968430236866
30.22509788,-82.62160164,154.16666666666669,1.80887922,8522.772828727984
27.18677893,-81.80941373,164.0,1.48955495,11010.000000335669
29.60631086,-83.15724673,82.0,1.721965561,4761.999999139355
30.33225875,-81.66976468,75.75,1.212361151,6248.138183701994
30.67652764,-87.37284571,69.5,1.518060408,4578.210434429563
29.45933576,-81.31508595,63.25,1.478465824,4278.083332956367
29.83791238,-84.82731662,57.0,1.635111876,3486.0000001614567
30.57796289,-84.61915825,82.5,1.403715718,5877.258403684841
29.72856978,-82.79880657,108.0,1.986024274,5437.99999898692
26.95635849,-81.18996211,38.0,1.686640036,2252.9999993430724
29.93543004,-85.2427099,87.0,1.780962129,4884.999999907354
30.49673973,-82.94998918,57.0,1.292223985,4411.000001675407
27.49293939,-81.80956574,138.0,1.372315036,10055.99999853095
26.55386945,-81.16469006,169.0,1.252965599,13488.000000549098
28.55364461,-82.42700204,152.75,2.36627484,6455.2940942397045
27.34254618,-81.34071957,136.5,2.567286395,5316.898039340095
27.9276559,-82.32013172,120.25,0.9124044427,13179.462349411026
30.86747479,-85.81319222,104.0,1.679857858,6191.000000667914
27.69308961,-80.60556721,92.0,1.798918709,5114.183289090469
30.7954597,-85.21500423,80.0,1.681497746,4757.663231503374
30.43669112,-83.89442308,68.0,1.40583006,4836.999999843509
29.98484137,-83.18166636,63.0,2.055464927,3064.9999993894326
28.76202069,-81.7125123,93.0,1.628772455,5709.82151094887
26.58410348,-81.88399313,123.0,1.03774549,11852.617157603836
30.45955727,-84.27491114,153.0,0.6878557875,22243.03448199162
29.31829741,-82.74007147,183.0,1.482621729,12342.999999293817
30.23766008,-84.8829258,31.0,1.064194988,2912.9999999586544
30.44396917,-83.47398594,103.0,1.511371974,6814.999998140762
27.47196942,-82.31831044,108.8,1.378036653,7895.290721269372
29.21227113,-82.05803627,114.6,2.31691653,4946.22911598805
27.0772071,-80.43109784,120.4,1.880201377,6403.569398087937
25.6112362,-80.55170587,126.2,0.797837272,15817.761895686419
25.20904673,-81.07812416,132.0,0.5935785592,22238.000000859865
30.61037141,-81.80297522,153.0,1.247254179,12266.946270941298
30.69143028,-86.59267105,174.0,1.231469787,14129.457485423472
27.3863362,-80.88944347,195.0,1.59888488,12196.000002201536
28.51367621,-81.31799498,189.6,0.6850943355,27675.02082200474
28.06312234,-81.14882926,184.2,0.880066808,20930.229196872515
26.64676272,-80.46536002,178.8,1.241411179,14402.963580852369
28.30810945,-82.40227529,173.4,1.406395892,12329.38754914964
27.93130349,-82.72239666,168.0,1.448928451,11594.77542759632
27.95027105,-81.69732947,162.6,1.320155678,12316.729209265271
29.60779729,-81.74230285,157.2,2.199661591,7146.55384460909
30.6934145,-87.02458128,151.8,1.185007308,12810.047581579976
27.18546175,-82.33174248,146.4,1.640221982,8925.621141931508
28.7158582,-81.24060348,141.0,0.9592868963,14698.418225438238
29.90096506,-81.43589967,135.6,0.8597944369,15771.21160366047
27.37763908,-80.47106649,130.2,1.473381978,8836.81230964534
28.70181754,-82.0794267,124.8,2.303396122,5418.086746262222
30.19746066,-82.9909967,119.39999999999999,2.275997384,5246.051723932912
30.04848048,-83.60445406,114.0,1.445966514,7884.000002506282
30.04412971,-82.37497443,123.0,2.47634387,4966.999999075249
29.05858895,-81.18263252,132.0,1.528249671,8637.332139167202
30.16548905,-84.39895211,141.0,1.198979592,11759.99999839864
30.64204028,-86.16935664,130.0,1.136591228,11437.709248271623
30.61359259,-85.66002461,119.0,1.587937016,7494.000001319952
31.74847232,-82.28909114,135.0,2.591668266,5209.000000928359
31.29633502,-82.87545866,57.0,2.350515464,2424.9999999149127
31.55456473,-82.45936528,81.0,1.996549174,4057.0000005419347
31.32669878,-84.44218806,15.0,2.403846154,623.999999960064
33.06882326,-83.24701748,57.5,2.366217692,2430.038461566874
34.35607081,-83.49644388,100.0,2.220248668,4503.999999697331
33.99148694,-83.71436292,107.66666666666667,1.107675447,9720.05536082508
34.23732119,-84.83887523,115.33333333333333,1.380744678,8352.98047285563
31.76095874,-83.22145359,123.0,2.505601956,4908.999999200192
31.27590016,-83.2252992,95.0,1.653036367,5746.999999304916
32.80904227,-83.70489165,102.0,1.852648744,5505.630807261109
32.43829035,-83.33035166,109.0,2.852656373,3820.9999995677713
31.19576557,-81.97743999,114.0,2.460077687,4633.999999366686
30.83922642,-83.58303423,95.0,2.399595858,3958.999999240705
32.00979311,-81.44002948,109.0,1.005256848,10842.999997150977
32.39577406,-81.74811421,116.0,1.596442214,7266.157145102905
33.05917989,-81.99928721,123.0,1.996753247,6159.999999238765
33.2830945,-83.9543504,177.0,2.349661489,7533.00000143127
31.53169785,-84.62725131,25.0,1.628664495,1535.00000010745
30.92951916,-81.66601818,137.0,1.020940458,13418.999994219055
32.40209349,-82.07702563,107.0,4.249404289,2518.0000000701275
33.58138199,-85.07976677,152.5,1.784875528,8544.013159891338
34.89872298,-85.13757014,198.0,1.182654402,16742.00000145097
30.78371028,-82.13951596,65.0,1.897256276,3425.999999169327
32.00043026,-81.12489526,44.0,1.302228142,3378.824230631625
32.34341231,-84.78809239,23.0,0.2952124246,7790.999999801498
34.47197698,-85.34535662,146.0,1.951349906,7482.000001695238
34.24393976,-84.47431861,99.66666666666666,0.9234952816,10792.330903303518
33.95436462,-83.37124007,53.33333333333333,0.7342738205,7263.412073852268
31.62221166,-84.97713865,7.0,1.162790698,601.99999983144
33.54187245,-84.35594188,26.0,1.40188756,1854.6423223842573
30.91395822,-82.70432472,45.0,1.861812164,2416.9999997916007
33.94243204,-84.5761255,52.2,0.9599184494,5437.961946937031
31.54892966,-82.8549206,59.4,2.60533104,2279.9405944205846
31.18810588,-83.7677946,66.6,2.136119124,3117.803649231315
33.54534185,-82.263524,73.8,1.011007701,7299.6476611408125
31.16068491,-83.42947229,81.0,1.444880485,5606.000000754387
33.35334302,-84.76129976,72.5,1.295311024,5597.111323588952
32.71391813,-83.98061238,64.0,2.949308756,2169.999999823687
31.92289565,-83.76811843,144.0,2.622473138,5490.999999710959
34.8549167,-85.50490424,40.0,1.033324722,3871.0000011013003
34.44244079,-84.16964071,107.0,1.310792601,8162.999998502432
33.76944049,-84.22396017,124.0,1.025400013,12092.841664514393
30.87967778,-84.57619536,141.0,1.689837009,8343.99999816787
32.17265114,-83.16948926,168.0,2.868362643,5856.999999982219
32.15630737,-83.79746561,75.0,2.699784017,2778.00000028669
31.53328528,-84.21722377,71.66666666666667,2.355241901,3042.8580026636796
33.70291126,-84.77026156,68.33333333333333,1.068698688,6394.069170349101
31.32155345,-84.90255207,65.0,2.107652399,3084.000000704101
30.71101099,-82.89687287,12.0,1.150527325,1043.0000000217292
32.36616021,-81.34280942,65.5,1.318502781,4967.7559231481055
34.11302332,-82.83936148,119.0,2.290223249,5195.999999212305
32.59221302,-82.30239915,165.0,2.45389649,6724.000000505319
32.15328841,-81.8870105,70.0,2.506265664,2793.000000178752
34.86430205,-84.316964,180.0,3.170688744,5677.000000098401
33.41357794,-84.49089434,163.5,1.293778041,12637.407253691363
34.26268279,-85.21577392,147.0,1.778794232,8264.02499825511
34.22604035,-84.1231513,130.5,0.6922265858,18852.20860871478
34.37525597,-83.23159927,114.0,1.888042398,6038.000000463972
33.79216944,-84.46319413,153.5,0.9634995429,15931.50729869433
34.69316688,-84.45802506,193.0,2.388318277,8081.000001491844
33.22879932,-82.61297636,30.0,4.26742532,703.0000000093734
31.23279254,-81.53811412,57.33333333333333,1.628542548,3520.53026822934
34.50487351,-84.87296253,84.66666666666666,1.539412037,5499.935341006214
30.87454847,-84.23418364,112.0,1.663201663,6734.000000816498
33.5769205,-83.17139104,90.0,1.925545571,4674.000000595156
33.96044201,-84.02137802,90.25,0.820470032,10999.792372672546
34.63331566,-83.53094677,90.5,2.502864193,3615.857394624527
34.32207823,-83.81896936,90.75,1.464431791,6196.942770412719
33.2721566,-82.99766919,91.0,4.784437434,1902.000000111194
33.79602175,-85.21005667,184.0,2.985074627,6163.99999972262
32.73709786,-84.90538572,122.0,1.754385965,6953.999999652299
34.34626973,-82.96567682,111.0,2.019650655,5496.000000059416
33.29686567,-85.12886832,61.0,2.426412092,2514.000000293437
33.4533428,-84.1481466,59.0,1.056980057,5581.940700703305
32.45802497,-83.66879087,57.0,1.106139697,5153.056178581393
31.60213036,-83.27501387,55.0,2.56171402,2146.999999633058
34.13794553,-83.56814788,67.5,1.277522182,5283.665595091797
33.31535543,-83.68844964,80.0,2.18579235,3659.9999995425
31.80405727,-82.6372487,76.0,1.765799257,4303.9999987948795
33.05867328,-82.41609057,118.0,2.827024437,4173.999999986559
32.79248718,-81.96040187,68.0,3.958090803,1718.0000001126807
32.70211082,-82.66166794,84.0,3.271028037,2568.0000003008226
33.02512137,-83.56019163,126.0,2.124430956,5930.999999983054
33.07841647,-84.14263877,129.0,2.268331282,5686.999999676414
31.0382857,-83.06472457,30.0,1.133358519,2647.000000182643
32.46325233,-82.92221316,71.0,2.018245439,3517.9071201161273
31.7793306,-84.14324253,112.0,1.31826742,8495.999999757256
31.82588896,-81.49251135,163.0,1.060921635,15363.99999986804
33.79201475,-82.45024131,38.0,2.095973525,1812.9999996063884
31.75218791,-81.74952375,36.0,1.054790507,3412.99999962931
30.83568832,-83.27056716,86.5,1.190608041,7265.195347357813
34.57286511,-84.00425681,137.0,1.572543618,8711.999999989825
32.35207048,-84.04234127,53.0,1.993980436,2658.0000005576785
34.12920917,-83.21218732,122.0,1.552953157,7855.999999103644
32.3483402,-84.52733571,55.0,3.002183406,1832.000000069283
33.47851918,-82.48252774,110.0,1.816680429,6055.000001323843
31.49683595,-81.40163426,39.0,1.395848246,2794.0000004842937
33.04163534,-84.68859732,157.0,2.903643425,5407.000000353005
31.16568912,-84.73151117,30.0,1.518218623,1976.0000006270507
31.22483255,-84.19381821,125.0,2.036825811,6136.999998965548
33.014289,-83.92097166,184.0,2.666666667,6899.999999137501
32.17201038,-82.53527476,56.0,2.45398773,2282.00000005705
33.59232073,-83.49129491,71.0,1.312384473,5410.000000815309
34.78897608,-84.74993177,82.0,1.529651119,5360.699507323408
32.50931999,-84.87142262,93.0,2.026376481,4589.472927266965
33.55514538,-83.8454714,104.0,1.645925331,6318.634147079665
33.83749973,-83.43679568,115.0,1.11509745,10312.999998340953
33.8786296,-83.08278123,63.0,1.70178282,3702.000000211543
33.91969522,-84.86848792,105.5,1.027810041,10264.542648109818
32.56934316,-83.82937,148.0,1.91560963,7725.999999279603
34.46589159,-84.46406611,187.0,1.889079705,9899.000000108517
31.35928155,-82.21598442,143.0,2.265525982,6312.000000713299
33.09310242,-84.38790389,106.0,1.678808996,6313.999999556828
34.00267074,-85.18677781,95.0,1.565384331,6068.797171319074
32.23334561,-83.4754996,84.0,3.213465953,2613.9999996446204
33.32056115,-83.37552891,112.0,2.169701666,5162.000000049777
31.86728114,-85.01773177,5.0,0.9433962264,530.00000000848
34.88389445,-83.40304637,104.0,2.570439941,4045.999999499696
31.76622818,-84.75732369,49.0,2.792022792,1755.0000000143264
33.35777107,-82.07026432,36.333333333333336,1.613039297,2252.476638412197
33.65145002,-84.02202167,23.666666666666668,1.484761657,1593.9707598919138
32.2654021,-84.31258912,11.0,0.7965242578,1380.999999972631
32.74976524,-81.60779441,75.0,2.418574653,3101.0000004329
30.93464824,-84.86823924,36.0,1.481481481,2430.0000007897497
33.26310031,-84.28013991,107.5,2.341349719,4591.368778770635
34.55151201,-83.29405315,179.0,2.507353971,7139.00000041119
32.07996777,-84.83208037,36.0,1.150159744,3130.000001112889
32.03650571,-84.19821492,183.0,2.155223177,8491.000001899109
32.69642758,-84.53351366,34.0,2.518518519,1349.9999997419118
33.56543317,-82.88136816,4.0,1.204819277,332.00000002988
32.04785085,-82.05539188,144.0,2.538339503,5672.999999795536
32.55792548,-84.25077141,51.0,2.15918713,2361.9999995090748
31.92829517,-82.93491155,88.0,2.552204176,3448.000000451375
31.77527543,-84.44069698,71.0,2.894415002,2453.0000000324762
30.86392347,-83.91847289,84.25,1.736678047,4851.215810871593
31.45743864,-83.5236119,97.5,1.755685606,5553.386077028646
32.12059861,-82.32957247,110.75,2.716425489,4077.0490649743715
34.91369188,-83.7410746,124.0,4.147157191,2989.999999737169
32.40422134,-82.56904553,69.0,3.737811484,1846.0000001433993
33.03349196,-85.02812115,67.0,2.260471703,2963.9831328603013
31.71612656,-83.62069378,65.0,2.106286455,3085.9999999382803
32.67435595,-83.43078662,73.0,4.046563193,1803.999999957495
34.82995757,-83.98967069,177.0,2.951475738,5996.999999733693
32.87920671,-84.30024826,148.8,2.715996578,5478.651969052666
34.73376362,-85.30165174,120.6,1.440833844,8370.153193042292
33.78017694,-83.73552314,92.4,1.821493625,5072.759999365906
31.05449097,-82.42224148,64.2,2.668213457,2406.104347895132
33.41146451,-82.67795848,36.0,2.827965436,1272.999999990099
32.96711864,-82.79357039,141.0,2.802623733,5030.999999742027
31.5521809,-81.91894878,75.5,2.524560201,2990.619909562616
32.04066113,-84.54742852,10.0,1.872659176,534.000000008544
32.12009104,-82.72574721,39.0,2.508038585,1555.0000001295834
34.64624278,-83.74905525,178.0,2.18700086,8139.000000210333
34.80987459,-84.96093476,125.0,1.253763887,9969.979299619115
31.97496928,-83.43438555,72.0,3.056027165,2355.999999757855
33.78290391,-82.74286107,55.0,2.117013087,2597.999999987718
32.80291082,-83.17140684,65.0,2.497118709,2603.000000189418
31.55162306,-83.85090513,126.0,2.331174838,5405.000000261671
13.4443,144.7937,106.0,0.6840081881,15496.890511565502
19.60121157,-155.5210167,86.0,0.5394519169,15942.106665262272
21.45803166,-157.9712182,66.0,0.5041271311,13091.93572978084
22.03935037,-159.5966786,46.0,0.2452548518,18755.999998528874
20.86399628,-156.5689097,173.0,0.3865662637,44753.00000163982
43.4526575,-116.2415516,94.5,0.7064518377,13376.708072225318
44.89333571,-116.4545247,16.0,2.0,800.0
42.67002716,-112.2233311,17.5,1.119927267,1562.6014756188627
42.28269683,-111.3289238,19.0,1.676963813,1132.9999999230752
47.21754179,-116.6586851,44.0,1.638733706,2684.9999996277616
43.2167288,-112.3978437,173.0,1.565327543,11051.999996655013
43.4085812,-113.9752658,32.0,0.449122807,7125.00000027832
43.98829931,-115.7309284,14.0,1.100628931,1271.9999997892114
48.29996017,-116.6017932,197.0,1.941651883,10145.999997467105
43.38713372,-111.6161537,133.0,0.8584547814,15492.953488254636
48.76684761,-116.4630179,69.0,2.889447236,2388.0000001495096
43.72592209,-113.1735463,12.0,2.193784278,546.999999969915
43.46665742,-114.8065892,2.0,1.117318436,178.99999996062002
43.61970148,-116.7095499,18.0,1.039896298,1730.9418289707191
42.77149116,-111.5597683,34.0,2.048192771,1660.0000000683528
42.28347888,-113.6012409,56.0,1.015965167,5511.99999950392
44.28496071,-112.3505704,1.0,0.8547008547,117.00000000011698
46.67459924,-115.6622393,39.0,1.484018265,2627.9999997169843
44.24186819,-114.2855494,9.0,1.293103448,696.00000014848
43.3507101,-115.4701578,73.0,0.8227206131,8872.999999955879
42.18332217,-111.8149666,31.0,1.210464662,2561.000000510548
44.22800938,-111.4809943,30.0,1.252086811,2396.0000006740747
44.06482372,-116.398376,85.0,2.018522916,4211.000000358678
42.96927962,-114.8108306,61.0,1.580720394,3858.99999971785
45.84721541,-115.4634436,58.0,1.639344262,3538.00000063684
43.82078483,-112.3131749,69.0,1.018600531,6774.000002951108
42.68891267,-114.2655033,68.0,0.9703196347,7008.000000023086
47.67282258,-116.7020872,61.5,1.399201682,4395.363498426669
46.81587887,-116.7113698,55.0,0.7225433526,7612.000000012179
44.9438088,-113.9309747,28.0,1.623188406,1724.9999997843752
46.23315327,-116.434146,30.0,2.202643172,1361.999999880144
43.0012336,-114.1358773,15.0,1.170960187,1281.0000003868622
43.78141028,-111.6538474,56.0,0.4094764551,13676.000000127968
42.85518524,-113.6357257,68.0,1.438240271,4727.9999991044615
46.32638236,-116.7500975,160.0,1.531833413,10445.000000793169
42.1949428,-112.5407838,12.0,1.27388535,942.0000002355
42.58016894,-116.1693871,55.0,2.147598594,2561.000000356677
44.00545243,-116.7647695,92.0,1.399452388,6574.0000009203595
42.69254894,-112.8395742,20.0,1.220256254,1638.9999997492332
47.35364087,-115.8916749,80.0,2.596559559,3080.999999507425
43.75303583,-111.2056773,9.0,0.3084304318,2918.000000024641
42.35440512,-114.6685381,13.0,1.098745304,1183.1677416661798
44.76728382,-115.5676773,17.0,0.5524861878,3077.000000252314
44.45275475,-116.7847688,60.0,2.297970126,2611.000000441259
39.98815591,-91.18786813,38.0,0.8318739054,4568.00000015964
37.18049267,-89.32910838,16.0,1.038286827,1540.999999608008
38.88829622,-89.43534887,31.0,0.5954667691,5206.000000109831
42.32359279,-88.82345779,125.0,0.7260687732,17216.000000810942
39.96209138,-90.75068024,17.0,0.6007067138,2829.999999910106
41.40385234,-89.5283051,133.0,1.319706291,10077.999999471094
39.16840183,-90.66330078,6.0,0.320855615,1869.999999844167
42.06823429,-89.93395545,56.0,1.131770412,4948.000001258205
39.96991073,-90.24734436,37.0,0.6705328017,5518.0000003272025
40.13919438,-88.20046615,77.0,0.3669025326,20986.49999888281
39.54581621,-89.27780482,117.0,0.916496945,12766.000000141845
39.33425789,-87.78705622,54.0,0.930072339,5805.999999748407
38.75388572,-88.48914513,75.0,1.286890872,5827.999998433434
38.60704876,-89.42385254,118.0,0.8460600846,13947.000000099048
39.51949084,-88.22358557,185.0,0.9928621263,18633.000000656786
41.84144849,-87.81658794,116.5,1.0106811,11526.880239474152
39.0032229,-87.75954624,48.0,0.6232956759,7700.999999830097
39.27432424,-88.2401158,39.0,0.9848484848,3960.000000194954
40.17514519,-88.90959682,41.0,0.8015640274,5114.999999811618
41.89373302,-88.76958483,51.0,0.6598263615,7729.30621990616
39.76768052,-88.21854195,61.0,0.7838601902,7781.99999982599
41.85116968,-88.08642662,60.5,0.6498689265,9309.5695967239
39.6809186,-87.74759563,60.0,0.9339975093,6424.000000274947
38.41353228,-88.05720863,29.0,1.383587786,2096.0000003931805
39.05935711,-88.58969584,146.0,1.152874289,12664.000003559799
39.00072038,-89.02452658,101.0,1.191599811,8476.000001648204
40.59706922,-88.22350769,70.0,1.303780965,5368.999999167805
37.99189086,-88.92567818,180.0,1.195139765,15060.99999944358
40.47289135,-90.20862357,138.0,1.106744727,12468.999999129883
37.76430935,-88.22953869,20.0,1.105583195,1809.0000002216027
39.35907414,-90.388865,48.0,1.13960114,4211.9999985258
41.28569601,-88.41905692,149.0,0.9419053037,15819.000000817172
38.08163641,-88.53883373,32.0,1.217656012,2628.00000038106
40.40423981,-91.16313899,51.0,0.9734682191,5239.000000138782
37.51810645,-88.26873022,20.0,1.408450704,1420.0000002272
40.81908672,-90.92491462,19.0,1.2574454,1511.000000477158
41.3533994,-90.13296166,129.0,0.8277720739,15584.000000413642
40.74717633,-87.82466784,130.0,1.497178395,8682.999997471912
37.78595185,-89.38232563,138.0,0.7002943266,19706.00000002913
39.01054275,-88.15437049,32.0,1.005972964,3181.000001506999
38.29980057,-88.9240025,181.0,1.36346516,13275.000000733426
39.08869046,-90.35393073,78.0,1.010362694,7720.000002296206
42.36542373,-90.21094405,45.0,0.8886255924,5064.000000097229
37.45939802,-88.88165419,42.0,0.7633587786,5502.000000187068
41.93842729,-88.42861412,84.66666666666666,0.7379595265,11473.077265934131
41.13746989,-87.86205334,127.33333333333333,1.062675606,11982.333330547282
41.59081014,-88.42869583,170.0,0.4173315331,40734.99999801477
40.93148779,-90.2133034,138.75,1.51217969,9175.496861751926
41.3442613,-88.88633881,107.5,1.139160008,9436.777910482968
42.3224907,-88.00367925,76.25,0.7367932139,10348.900961830643
38.71987914,-87.72884035,45.0,0.6740563212,6675.999999508646
41.74583951,-89.29977132,90.0,0.796460177,11299.999999874444
40.89188292,-88.55784752,142.0,1.101287421,12893.999994212229
40.12581572,-89.36638784,97.0,0.7964529107,12179.00000073413
39.86064913,-88.96342505,122.5,0.9316058747,13149.337431931503
39.26119767,-89.92424028,148.0,0.9428553227,15696.999999552529
38.83042506,-89.90422563,109.66666666666666,0.9860436893,11121.887179717145
38.64963204,-88.91899208,71.33333333333333,1.556228435,4583.731522251316
41.0327901,-89.34510444,33.0,0.9660421546,3415.999999882407
40.23917274,-89.91824452,66.0,1.413276231,4670.000000870318
37.22078441,-88.71036614,72.0,1.581374918,4552.999998954075
40.45674722,-90.67775541,108.0,1.224212197,8821.99999842021
42.32451172,-88.45248227,80.33333333333333,0.5341023852,15040.811567102759
40.48996987,-88.84621113,52.666666666666664,0.5238686666,10053.410334403585
40.02742725,-89.80246001,25.0,0.5570409982,4488.000000140744
41.20596782,-90.74290052,51.0,1.050247117,4855.999999855272
38.27594376,-90.17761038,135.0,1.202458359,11227.000002916526
39.23198845,-89.47809254,110.0,0.9206561768,11947.999999558575
39.71654544,-90.20255104,134.0,1.119652406,11968.000004458527
39.64187451,-88.62099969,51.0,1.050247117,4855.999999855272
42.04165196,-89.32184679,138.0,0.80452399,17152.999999415802
40.78702156,-89.76078901,118.0,0.9679783227,12190.355634293588
38.08510853,-89.36856219,98.0,1.096810297,8934.99999663114
40.01360584,-88.59319339,23.0,0.4226387358,5441.999999470943
39.62265059,-90.8877017,70.0,1.151884153,6077.00000192641
37.41391284,-88.56152109,9.0,0.7240547064,1242.9999999237627
37.22631423,-89.13085001,24.0,1.186356896,2022.9999994875068
41.2013541,-89.2869272,11.0,0.7925072046,1388.0000000191797
38.05095369,-89.82512254,133.0,1.051965515,12642.999994158554
38.71240969,-88.08475366,77.0,1.252236136,6148.999999789177
41.46613806,-90.57042164,91.0,1.23770155,7352.337887918134
37.75332999,-88.54119706,105.0,1.033261169,10162.000000601978
39.75836914,-89.65872023,61.0,0.5788575957,10537.99767907235
40.1571798,-90.61114163,17.0,0.6995884774,2429.9999998827884
39.6429169,-90.47814431,14.0,0.9192383454,1522.9999999519168
39.39133527,-88.80611122,81.0,1.080288077,7497.999998754035
38.46996033,-89.93063427,60.0,0.9873896595,6076.6283526184725
41.09309773,-89.79745866,39.0,2.092274678,1864.0000000994135
42.35129217,-89.662598,182.0,1.249742498,14563.000001301069
40.50716185,-89.51404662,124.5,1.120962215,11106.529580927934
37.47119609,-89.25548938,67.0,1.000149276,6699.000000075989
40.18417171,-87.73384359,48.5,0.9123502492,5315.94089468683
38.44272901,-87.84922065,30.0,0.6447453256,4652.999999973943
40.84925021,-90.6147432,87.0,1.755093807,4956.999999259869
38.35309213,-89.40982703,36.0,0.8895478132,4046.999999977067
38.42955355,-88.42586459,92.0,1.418002466,6488.000000417489
38.08706198,-88.17657461,54.0,1.014465527,5322.999999782151
41.75509713,-89.91556058,66.8,1.266153927,5275.819833238965
41.44619267,-87.97862712,79.6,0.78808484,10100.435379520814
37.73033511,-88.92994027,92.4,0.9604479728,9620.510700920708
42.33641854,-89.16085327,105.2,0.893237784,11777.379090358767
40.78579374,-89.20973757,118.0,0.9548470626,12358.000000407606
40.7457653,-84.93671406,119.0,1.407284768,8456.000001273374
41.09194313,-85.06800636,88.33333333333333,1.041339006,8482.668259267464
39.20744865,-85.89558181,57.666666666666664,1.032735776,5583.874211274217
40.60626947,-87.31093999,27.0,0.8653513326,3120.1200001480183
40.47388153,-85.32499702,75.0,2.095557418,3579.000000466702
40.0509304,-86.46841646,69.0,1.161365626,5941.281406584355
39.19605589,-86.22868909,63.0,2.148703956,2932.00000046912
40.5807832,-86.56198812,73.0,1.502817783,4857.541667777829
40.76135835,-86.34830753,180.0,1.311931985,13720.223461127065
38.48015445,-85.70510334,138.5,1.069097742,12954.849174117888
39.39561833,-87.11723506,97.0,1.222124228,7937.000001934337
40.30319754,-86.47277257,144.0,1.349007516,10674.514284915223
38.28814402,-86.44518825,45.0,1.385135135,3248.7804881218326
38.70186039,-87.07185406,161.0,1.834651989,8775.506252156032
41.39804622,-84.99906934,161.0,1.209071793,13316.000003649082
39.14647946,-84.97333539,180.0,0.9367830742,19214.693877098234
39.30712658,-85.50087166,153.0,1.841308298,8309.309210531783
40.22787247,-85.39732772,162.5,1.645738529,9873.986489138093
38.36597551,-86.8792417,172.0,1.186758276,14493.263158840615
41.59761169,-85.85875695,166.5,1.284501238,12962.229624569656
39.63684962,-85.17797541,161.0,1.978596317,8137.0817592601425
38.32117957,-85.90385377,135.0,1.385124962,9746.413046016567
40.12361933,-87.24217689,109.0,1.72056715,6335.120370047748
39.4142482,-85.06062647,83.0,1.357466063,6114.333334902679
41.0469907,-86.26252745,110.0,1.968856273,5587.000001396242
38.30393723,-87.58054938,158.0,1.128962223,13995.15384847381
40.51587228,-85.65468702,154.5,1.844020456,8378.432001515715
39.03630547,-86.96223202,151.0,1.726700972,8744.99999991892
40.07306535,-86.05244729,152.66666666666666,0.7495394779,20368.062145892032
39.82304555,-85.77566351,154.33333333333334,1.19906053,12871.187856824321
38.19467379,-86.10948271,156.0,1.202389264,12974.1677400739
39.76719009,-86.51037283,160.0,1.285972773,12441.943045710192
39.93029017,-85.39625719,164.0,1.591257669,10306.313251144495
40.48527731,-86.11351892,168.0,1.621640037,10359.882351622033
40.82907273,-85.48822092,172.0,1.23225481,13958.152048114142
38.9091582,-86.03851889,141.0,0.9439124487,14937.826086963018
41.02078733,-87.11553319,161.0,1.493094438,10782.975001612056
40.43781032,-85.00576229,86.0,1.503094607,5721.529410024688
38.78576239,-85.43633383,176.0,1.622473577,10847.634284770851
38.99588883,-85.62710784,119.0,1.489548129,7988.999998267259
39.48994426,-86.10149107,141.0,1.311773623,10748.80585550545
38.68861576,-87.4194665,163.0,1.178550383,13830.550000338848
41.24521668,-85.86312322,138.5,1.105809961,12524.756050737002
41.64232188,-85.42674232,114.0,1.632462687,6983.31428386271
41.54366008,-86.74072188,102.0,1.260000648,8095.233931974932
41.41874274,-87.38277575,90.0,1.499582805,6001.669244266908
38.84112637,-86.48361629,78.0,1.995012469,3909.749999662784
40.16143691,-85.71964711,66.0,1.764108969,3741.2654864179194
39.78163624,-86.13826325,54.0,1.211303971,4458.005694096747
41.32467367,-86.26185087,42.0,1.501895596,2796.466020132068
38.7099921,-86.80373186,30.0,1.184834123,2532.000000476016
40.76940965,-86.04525048,172.0,1.618398637,10627.789474590369
39.16130004,-86.52414358,170.5,0.9100674345,18734.875409938646
40.04034823,-86.89335024,169.0,1.411509229,11973.00000083811
39.47899078,-86.44573375,121.5,1.555438781,7811.30067503441
40.95610449,-87.39635768,74.0,2.450331126,3019.999999787784
41.39672484,-85.41966713,170.0,1.095247409,15521.607136712251
38.955305,-84.96515993,27.0,1.114369501,2422.894737855895
38.5411892,-86.49523093,104.0,1.800384548,5776.543689820648
39.31145587,-86.83900724,135.0,1.990197535,6783.246267059616
39.77202286,-87.20375833,57.0,1.250902093,4556.711537934888
38.07809328,-86.63741946,72.0,1.271635465,5661.999997774519
38.40112197,-87.23574907,53.0,1.215038973,4361.999999813998
41.45986947,-87.06848888,57.0,1.306269226,4363.572138535552
38.02097333,-87.86480429,61.0,0.8024204157,7601.999999811321
41.04166107,-86.69890683,91.0,2.623990773,3467.9999997088403
39.66437981,-86.84517605,135.0,1.234909225,10931.977611552784
40.15734772,-85.01139319,159.0,2.346863469,6774.999998945401
